URL,Title,Sub Title,Rating,"Reviews ",Price,Description and Shipping,ASIN,Image URL
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MjY5OTI3NjI0MTE0MjIxOjE2Njg3OTEyNDA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDA0NzY2OTQ0ODUxMTo6MDo6&url=%2FDermalogica-Ultracalming-Cleanser-16-9-Fl%2Fdp%2FB00D58RWPU%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D9OPE821VK8IO%26cv_ct_cx%3Dfacewash%2Bfor%2Boily%2Bskin%26keywords%3Dfacewash%2Bfor%2Boily%2Bskin%26pd_rd_i%3DB00D58RWPU%26pd_rd_r%3D864f1df5-f4fb-4c02-96d4-5d0f4ea53e89%26pd_rd_w%3DLpUFP%26pd_rd_wg%3DaXqdC%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DQJ1EGG8P4HC7B45Y9CGD%26qid%3D1668791240%26sprefix%3Dfacewash%2Bfor%2Boily%2Bskin%252Caps%252C158%26sr%3D1-1-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Dermalogica Ultracalming Cleanser - Gentle Non-Foaming Face Wash for Sensitive Skin - No Artificial Fragrances or Colors,16.9 Fl Oz (Pack of 1),4.7 out of 5 stars,"1,296",$64.00,,B00D58RWPU,https://m.media-amazon.com/images/I/61yVNYcvQaL._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MjY5OTI3NjI0MTE0MjIxOjE2Njg3OTEyNDA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDA2MjM2NjU1NDQ5ODo6MTo6&url=%2FBior%25C3%25A9-Salicylic-Treatment-Breakouts-Absorption%2Fdp%2FB08XZLZ1NF%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D9OPE821VK8IO%26cv_ct_cx%3Dfacewash%2Bfor%2Boily%2Bskin%26keywords%3Dfacewash%2Bfor%2Boily%2Bskin%26pd_rd_i%3DB08XZLZ1NF%26pd_rd_r%3D864f1df5-f4fb-4c02-96d4-5d0f4ea53e89%26pd_rd_w%3DLpUFP%26pd_rd_wg%3DaXqdC%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DQJ1EGG8P4HC7B45Y9CGD%26qid%3D1668791240%26rdc%3D1%26sprefix%3Dfacewash%2Bfor%2Boily%2Bskin%252Caps%252C158%26sr%3D1-2-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Bioré Charcoal Acne Clearing Facial Cleanser with 1% Salicylic Acid and Natural Charcoal, Helps Prevent Breakouts and Absorb Oil for Deep Pore Cleansing, 6.77 Ounce (3 Pack)",($1.01/Ounce),4.6 out of 5 stars,"8,564",$20.60,,B08XZLZ1NF,https://m.media-amazon.com/images/I/71ExzzXSs7L._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MjY5OTI3NjI0MTE0MjIxOjE2Njg3OTEyNDA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDAyNjQwMjcxNzU0MTo6Mjo6&url=%2FHylunia-Facial-Cleansing-Gel-5-1%2Fdp%2FB0046BN4QQ%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D9OPE821VK8IO%26cv_ct_cx%3Dfacewash%2Bfor%2Boily%2Bskin%26keywords%3Dfacewash%2Bfor%2Boily%2Bskin%26pd_rd_i%3DB0046BN4QQ%26pd_rd_r%3D864f1df5-f4fb-4c02-96d4-5d0f4ea53e89%26pd_rd_w%3DLpUFP%26pd_rd_wg%3DaXqdC%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DQJ1EGG8P4HC7B45Y9CGD%26qid%3D1668791240%26sprefix%3Dfacewash%2Bfor%2Boily%2Bskin%252Caps%252C158%26sr%3D1-3-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Hylunia Facial Cleansing Gel - 5.1 fl oz - Lavender, Hyaluronic Acid Serum - Acne - Rapid Skin Repair",5.1 Fl Oz (Pack of 1),4.6 out of 5 stars,102,$29.50,"Small Business|Small Business|Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business",B0046BN4QQ,https://m.media-amazon.com/images/I/41v+SNHRCSL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png|
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MjY5OTI3NjI0MTE0MjIxOjE2Njg3OTEyNDA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDA1NzEzODMxODUxMTo6Mzo6&url=%2FDermalogica-Active-Clearing-Skin-Wash%2Fdp%2FB07TLGPBL1%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D9OPE821VK8IO%26cv_ct_cx%3Dfacewash%2Bfor%2Boily%2Bskin%26keywords%3Dfacewash%2Bfor%2Boily%2Bskin%26pd_rd_i%3DB07TLGPBL1%26pd_rd_r%3D864f1df5-f4fb-4c02-96d4-5d0f4ea53e89%26pd_rd_w%3DLpUFP%26pd_rd_wg%3DaXqdC%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DQJ1EGG8P4HC7B45Y9CGD%26qid%3D1668791240%26sprefix%3Dfacewash%2Bfor%2Boily%2Bskin%252Caps%252C158%26sr%3D1-4-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Dermalogica Clearing Skin Wash - Anti-Aging Acne Face Wash - Natural Breakout Clearing Foam with Salicylic Acid and Tea Tree Oil,8.4 Fl Oz (Pack of 1),4.6 out of 5 stars,"1,208",$39.50,,B07TLGPBL1,https://m.media-amazon.com/images/I/51JWV2nMu3S._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MjY5OTI3NjI0MTE0MjIxOjE2Njg3OTEyNDA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDA1NzE0MzI0ODUxMTo6NDo6&url=%2FDermalogica-Smart-Skin-Resurfacing-Cleanser%2Fdp%2FB005KUGUBS%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%253Aamzn1.sym.4e7a2229-074e-44de-95c4-9fd858f46295%26crid%3D9OPE821VK8IO%26cv_ct_cx%3Dfacewash%2Bfor%2Boily%2Bskin%26keywords%3Dfacewash%2Bfor%2Boily%2Bskin%26pd_rd_i%3DB005KUGUBS%26pd_rd_r%3D864f1df5-f4fb-4c02-96d4-5d0f4ea53e89%26pd_rd_w%3DLpUFP%26pd_rd_wg%3DaXqdC%26pf_rd_p%3D4e7a2229-074e-44de-95c4-9fd858f46295%26pf_rd_r%3DQJ1EGG8P4HC7B45Y9CGD%26qid%3D1668791240%26sprefix%3Dfacewash%2Bfor%2Boily%2Bskin%252Caps%252C158%26sr%3D1-5-a73d1c8c-2fd2-4f19-aa41-2df022bcb241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Dermalogica Skin Resurfacing Cleanser - Dual-Action Anti-Aging Exfoliating Face Wash and Cleanser - Smoothes Skin with Lactic Acid,5.1 Fl Oz (Pack of 1),4.6 out of 5 stars,"1,554",$45.00,,B005KUGUBS,https://m.media-amazon.com/images/I/615NNrZdh5L._AC_UL320_.jpg
,,,,,,,,
https://www.amazon.com/Bior%C3%A9-Charcoal-Naturally-Dermatologist-Packaging/dp/B00L2BSI64/ref=sr_1_8?crid=9OPE821VK8IO&keywords=facewash+for+oily+skin&qid=1668791240&rdc=1&sprefix=facewash+for+oily+skin%2Caps%2C158&sr=8-8,"Bioré Deep Pore Charcoal Face Wash, Facial Cleanser for Dirt and Makeup Removal From Oily Skin, 6.77 Ounce",($1.03/Ounce),4.6 out of 5 stars,"25,340",$6.99,"One-DayFREE delivery Tomorrow, Nov 19|One-Day",B00L2BSI64,https://m.media-amazon.com/images/I/618Ba5WRtWL._AC_UL320_.jpg
https://www.amazon.com/Paulas-Choice-BALANCING-Oil-Reducing-Cleanser/dp/B00949C6U0/ref=sr_1_9?crid=9OPE821VK8IO&keywords=facewash+for+oily+skin&qid=1668791240&sprefix=facewash+for+oily+skin%2Caps%2C158&sr=8-9,"Paula's Choice SKIN BALANCING Oil-Reducing Cleanser with Aloe, Face Wash for Oily Skin & Large Pores, 8 Ounce",8 Fl Oz (Pack of 1),4.5 out of 5 stars,862,$19.00,"One-DayFREE delivery Tomorrow, Nov 19|One-Day",B00949C6U0,https://m.media-amazon.com/images/I/61ecA+UtzNL._AC_UL320_.jpg
https://www.amazon.com/Science-Apple-Cider-Vinegar-Exfoliating/dp/B09CFZVZ6C/ref=sr_1_10?crid=9OPE821VK8IO&keywords=facewash+for+oily+skin&qid=1668791240&sprefix=facewash+for+oily+skin%2Caps%2C158&sr=8-10,WOW Skin Science Apple Cider Vinegar Foam Exfoliating Face Wash & Brush - Facial Cleanser Acne Face Wash for Women & Men - Face Wash Oily Skin Gentle Face Cleanser - Natural Face Wash Sensitive Skin,5.07 Fl Oz (Pack of 1),4.4 out of 5 stars,"37,211",$12.16,Same-DayFREE delivery Today 2 PM - 6 PM on $35 of qualifying items|Same-Day,B09CFZVZ6C,https://m.media-amazon.com/images/I/51PhMp3ILTL._AC_UL320_.jpg
https://www.amazon.com/Neutrogena-Polyhydroxy-Conditioning-Paraben-Free-Sulfate-Free/dp/B088S2JJ41/ref=sr_1_11?crid=9OPE821VK8IO&keywords=facewash+for+oily+skin&qid=1668791240&sprefix=facewash+for+oily+skin%2Caps%2C158&sr=8-11,"Neutrogena Skin Balancing Kaolin Clay Cleanser with 2% Polyhydroxy Acid (PHA), Mattifying & Conditioning Face Wash for Oily Skin, Paraben-Free, Soap-Free, Sulfate-Free, 6.3 fl oz",6.3 Fl Oz (Pack of 1),4.4 out of 5 stars,699,$8.68,"One-DayFREE delivery Tomorrow, Nov 19|One-Day",B088S2JJ41,https://m.media-amazon.com/images/I/71ubsKo9rtL._AC_UL320_.jpg
https://www.amazon.com/Cleanser-Hydrating-Non-Greasy-Cleansing-Purifying/dp/B07H1131KN/ref=sr_1_12?crid=9OPE821VK8IO&keywords=facewash+for+oily+skin&qid=1668791240&sprefix=facewash+for+oily+skin%2Caps%2C158&sr=8-12,Natural Outcome Oily Skin Cleanser | Oil Control Daily Face Wash | Pore Hydrating Non-Greasy Cleansing Gel with Purifying Citrus Extracts for Oily Skin Types | Sulfate & Cruelty Free | 8 oz,8 Fl Oz (Pack of 1),4.2 out of 5 stars,348,$14.95,"One-DayFREE delivery Tomorrow, Nov 19|One-Day|Small Business|Small Business|Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business",B07H1131KN,https://m.media-amazon.com/images/I/61MlQkJfnoL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png|
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODU2MzAyNTU3Njc1MDEyOjE2Njg3OTEyNDA6c3BfbXRmOjIwMDAzNzU3OTYwNTk5ODo6MDo6&url=%2FPaulas-Choice-SKIN-PERFECTING-Exfoliant-Facial-Blackheads%2Fdp%2FB00949CTQQ%2Fref%3Dsr_1_13_sspa%3Fcrid%3D9OPE821VK8IO%26keywords%3Dfacewash%2Bfor%2Boily%2Bskin%26qid%3D1668791240%26sprefix%3Dfacewash%2Bfor%2Boily%2Bskin%252Caps%252C158%26sr%3D8-13-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DAFDRC8T2FYEHK,"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",Sponsored,4.6 out of 5 stars,"75,674",$34.00,"Same-DayFREE delivery Today 2 PM - 6 PM on $35 of qualifying items|Same-Day|Climate Pledge Friendly|Climate Pledge Friendly|Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png"" height=""50px"" width=""50px""/>  Climate Pledge Friendly|<img alt="""" src=""https://m.media-amazon.com/images/I/41Y2L-DZWfL._SS200_.png"" height=""50px"" width=""50px""/> Compact by Design (Certified by Amazon)",B00949CTQQ,https://m.media-amazon.com/images/I/61zhzjgd2xL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/216-OX9rBaL._SS200_.png||
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODU2MzAyNTU3Njc1MDEyOjE2Njg3OTEyNDA6c3BfbXRmOjIwMDA5ODg5NDQ0NDQ5ODo6MDo6&url=%2FVitamin-Facial-Cleanser-Ingredients-InstaNatural%2Fdp%2FB00VMYKCL0%2Fref%3Dsr_1_14_sspa%3Fcrid%3D9OPE821VK8IO%26keywords%3Dfacewash%2Bfor%2Boily%2Bskin%26qid%3D1668791240%26sprefix%3Dfacewash%2Bfor%2Boily%2Bskin%252Caps%252C158%26sr%3D8-14-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"InstaNatural Vitamin C Face Wash, Anti Aging Face Wash and Exfoliating Face Wash with Aloe Vera and Green Tea Extract, Vitamin C Cleanser",Sponsored,4.4 out of 5 stars,"17,579",$19.97,"Same-DayFREE delivery Today 2 PM - 6 PM on $35 of qualifying items|Same-Day|Small Business|Small Business|Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business|<img alt="""" src=""https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png"" height=""50px"" width=""50px""/>  Small Business",B00VMYKCL0,https://m.media-amazon.com/images/I/715Iwjc7MWL._AC_UL320_.jpg|https://m.media-amazon.com/images/I/111mHoVK0kL._SS200_.png|
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODU2MzAyNTU3Njc1MDEyOjE2Njg3OTEyNDA6c3BfbXRmOjIwMDA0NzQxMDc5OTE5ODo6MDo6&url=%2FHonest-Beauty-Hydration-Cream-Fluid%2Fdp%2FB07F4641MC%2Fref%3Dsr_1_15_sspa%3Fcrid%3D9OPE821VK8IO%26keywords%3Dfacewash%2Bfor%2Boily%2Bskin%26qid%3D1668791240%26rdc%3D1%26sprefix%3Dfacewash%2Bfor%2Boily%2Bskin%252Caps%252C158%26sr%3D8-15-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Honest Beauty Deep Hydration Face Cream with Baobab Seed Oil & Shea Butter | Hypoallergenic + Dermatologist Tested Non-comedogenic & Cruelty free|1.69 fl. oz.,Sponsored,4.5 out of 5 stars,"1,179",$27.99,FREE delivery for Prime members,B07F4641MC,https://m.media-amazon.com/images/I/51IMGZc855L._AC_UL320_.jpg
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3ODU2MzAyNTU3Njc1MDEyOjE2Njg3OTEyNDA6c3BfbXRmOjIwMDA3NDE3MjMwMTcxMTo6MDo6&url=%2FDermalogica-Special-Cleansing-Gel-Gentle-Foaming%2Fdp%2FB000JG1QDA%2Fref%3Dsr_1_16_sspa%3Fcrid%3D9OPE821VK8IO%26keywords%3Dfacewash%2Bfor%2Boily%2Bskin%26qid%3D1668791240%26sprefix%3Dfacewash%2Bfor%2Boily%2Bskin%252Caps%252C158%26sr%3D8-16-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Dermalogica Special Cleansing Gel - Gentle-Foaming Face Wash Gel for Women and Men - Leaves Skin Feeling Smooth And Clean,Sponsored,4.8 out of 5 stars,"2,273",$64.00,Same-DayFREE delivery Today 2 PM - 6 PM|Same-Day,B000JG1QDA,https://m.media-amazon.com/images/I/41ejGfEkmCL._AC_UL320_.jpg
https://aax-us-iad.amazon.com/x/c/RI8hKJhYu98BFwtZjbggG00AAAGEi7WG1AEAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICAk30yF/https://www.amazon.com/dp/B00VMYKCL0?pd_rd_i=B00VMYKCL0&pf_rd_p=b000e0a0-9e93-480f-bf78-a83c8136dfcb&pf_rd_r=QJ1EGG8P4HC7B45Y9CGD&pd_rd_wg=aXqdC&pd_rd_w=ATqYw&pd_rd_r=864f1df5-f4fb-4c02-96d4-5d0f4ea53e89,"InstaNatural Vitamin C Face Wash, Anti Aging Face Wash and Exfoliating Face Wash with Aloe Vera and Green Tea Extract, Vitamin C Cleanser",Sponsored,4.4 out of 5 stars,"17,579",$19.97,Same-DayFREE delivery Today 2 PM - 6 PM on $35 of qualifying items|Same-Day,,
,,,,,,,,
